Stage UID,Stage,Rank,Previous Stage Ranking,Change,Bib,Specialty,Rider,Age,Team,UCI,Bonis,Time,Delta
volta-a-catalunya:2026:2,2,108,110,,15,,Oliveira Ivo,,,,,07:50:24,00:03:57
volta-a-catalunya:2026:2,2,109,118,,54,,Dainese Alberto,,,,,07:51:32,00:05:05
volta-a-catalunya:2026:2,2,110,124,,194,,Wenzel Mats,,,,,07:51:32,00:05:05
volta-a-catalunya:2026:2,2,111,123,,7,,Wandahl Frederik,,,,,07:51:32,00:05:05
volta-a-catalunya:2026:2,2,112,121,,164,,Fox Matthew,,,,,07:51:32,00:05:05
volta-a-catalunya:2026:2,2,113,122,,177,,de la Cruz David,,,,,07:51:32,00:05:05
volta-a-catalunya:2026:2,2,114,120,,27,,Huising Menno,,,,,07:51:32,00:05:05
volta-a-catalunya:2026:2,2,115,119,,221,,de Bod Stefan,,,,,07:51:32,00:05:05
volta-a-catalunya:2026:2,2,116,112,,153,,Gaudu David,,,,,07:51:59,00:05:32
volta-a-catalunya:2026:2,2,117,113,,167,,Veistroffer Baptiste,,,,,07:52:26,00:05:59
volta-a-catalunya:2026:2,2,118,125,,76,,Jungels Bob,,,,,07:52:37,00:06:10
volta-a-catalunya:2026:2,2,119,116,,145,,Gamper Patrick,,,,,07:52:57,00:06:30
volta-a-catalunya:2026:2,2,120,117,,146,,Juul-Jensen Christopher,,,,,07:52:57,00:06:30
volta-a-catalunya:2026:2,2,121,126,,37,,Mosca Jacopo,,,,,07:53:06,00:06:39
volta-a-catalunya:2026:2,2,122,138,,95,,Govekar Matevž,,,,,07:53:06,00:06:39
volta-a-catalunya:2026:2,2,123,142,,4,,Tuckwell Luke,,,,,07:53:06,00:06:39
volta-a-catalunya:2026:2,2,124,128,,165,,Thompson Reuben,,,,,07:53:06,00:06:39
volta-a-catalunya:2026:2,2,125,132,,26,,Lemmen Bart,,,,,07:53:06,00:06:39
volta-a-catalunya:2026:2,2,126,133,,75,,Svestad-Bårdseng Embret,,,,,07:53:06,00:06:39
volta-a-catalunya:2026:2,2,127,136,,104,,Skaarseth Anders,,,,,07:53:49,00:07:22
volta-a-catalunya:2026:2,2,128,135,,24,,Armirail Bruno,,,,,07:54:05,00:07:38
volta-a-catalunya:2026:2,2,129,115,,193,,Gutiérrez Jorge,,,,,07:54:17,00:07:50
volta-a-catalunya:2026:2,2,130,131,,133,,Rubio Einer,,,,,07:54:31,00:08:04
volta-a-catalunya:2026:2,2,131,140,,196,,Carrascosa Pablo,,,,,07:54:31,00:08:04
volta-a-catalunya:2026:2,2,132,143,,226,,Stites Tyler,,,,,07:54:40,00:08:13
volta-a-catalunya:2026:2,2,133,146,,107,,Urianstad Bugge Martin,,,,,07:54:41,00:08:14
volta-a-catalunya:2026:2,2,134,144,,6,,Cattaneo Mattia,,,,,07:54:41,00:08:14
volta-a-catalunya:2026:2,2,135,147,,124,,Côté Pier-André,,,,,07:54:41,00:08:14
volta-a-catalunya:2026:2,2,136,148,,47,,Kuzmin Anton,,,,,07:54:41,00:08:14
volta-a-catalunya:2026:2,2,137,145,,5,,Denz Nico,,,,,07:55:15,00:08:48
volta-a-catalunya:2026:2,2,138,149,,137,,Hessmann Michel,,,,,07:55:40,00:09:13
volta-a-catalunya:2026:2,2,139,109,,53,,Lecerf Junior,,,,,07:56:06,00:09:39
volta-a-catalunya:2026:2,2,140,152,,174,,González David,,,,,07:56:57,00:10:30
volta-a-catalunya:2026:2,2,141,154,,121,,Vernon Ethan,,,,,07:56:57,00:10:30
volta-a-catalunya:2026:2,2,142,151,,227,,Flórez Samuel,,,,,07:56:57,00:10:30
volta-a-catalunya:2026:2,2,143,114,,195,,Uriarte Diego,,,,,07:57:27,00:11:00
volta-a-catalunya:2026:2,2,144,127,,16,,Baroncini Filippo,,,,,07:59:00,00:12:33
volta-a-catalunya:2026:2,2,145,139,,136,,Novák Pavel,,,,,07:59:00,00:12:33
volta-a-catalunya:2026:2,2,146,141,,175,,Vanhoucke Harm,,,,,07:59:00,00:12:33
volta-a-catalunya:2026:2,2,147,155,,166,,Slock Liam,,,,,07:59:13,00:12:46
volta-a-catalunya:2026:2,2,148,130,,203,,Aguirre Yago,,,,,08:03:39,00:17:12
volta-a-catalunya:2026:2,2,149,134,,73,,Langellotti Victor,,,,,08:04:00,00:17:33
volta-a-catalunya:2026:2,2,150,137,,46,,Su Haoyu,,,,,08:04:00,00:17:33
volta-a-catalunya:2026:2,2,151,129,,224,,Stewart Mark,,,,,08:04:07,00:17:40
volta-a-catalunya:2026:2,2,152,80,,186,,Arriolabengoa Julen,,,,,08:04:15,00:17:48
volta-a-catalunya:2026:2,2,153,150,,197,,Aznar Hugo,,,,,08:05:59,00:19:32
volta-a-catalunya:2026:2,2,154,158,,97,,Arndt Nikias,,,,,08:06:07,00:19:40
volta-a-catalunya:2026:2,2,155,161,,127,,Hirt Jan,,,,,08:07:50,00:21:23
volta-a-catalunya:2026:2,2,156,156,,172,,Bennett Sam,,,,,08:11:17,00:24:50
volta-a-catalunya:2026:2,2,157,153,,207,,Aznar Unai,,,,,08:13:10,00:26:43
volta-a-catalunya:2026:2,2,158,157,,87,,Price-Pejtersen Johan,,,,,08:16:26,00:29:59
volta-a-catalunya:2026:2,2,159,159,,206,,van der Tuuk Danny,,,,,08:16:26,00:29:59
volta-a-catalunya:2026:3,3,1,1,,72,,Godon Dorian,,,,,11:29:50,
volta-a-catalunya:2026:3,3,2,3,,1,,Evenepoel Remco,,,,,11:30:01,00:00:11
volta-a-catalunya:2026:3,3,3,4,,171,,Pidcock Tom,,,,,11:30:06,00:00:16
volta-a-catalunya:2026:3,3,4,13,,21,,Vingegaard Jonas,,,,,11:30:08,00:00:18
volta-a-catalunya:2026:3,3,5,22,,13,,McNulty Brandon,,,,,11:30:09,00:00:19
volta-a-catalunya:2026:3,3,6,10,,103,,Charmig Anthon,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,7,9,,155,,Molard Rudy,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,8,12,,71,,Onley Oscar,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,9,7,,66,,L'Hote Antoine,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,10,11,,3,,Hindley Jai,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,11,6,,55,,Raccagni Noviero Andrea,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,12,16,,141,,O'Connor Ben,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,13,15,,33,,Skjelmose Mattias,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,14,19,,161,,Gualdi Simone,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,15,18,,111,,Carapaz Richard,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,16,26,,23,,Piganzoli Davide,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,17,14,,56,,Paret-Peintre Valentin,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,18,23,,185,,Parra José Félix,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,19,8,,91,,Martinez Lenny,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,20,28,,151,,Martin Guillaume,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,21,27,,83,,Glivar Gal,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,22,25,,74,,Rodríguez Carlos,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,23,24,,11,,Almeida João,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,24,17,,132,,Uijtdebroeks Cian,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,25,38,,22,,Kuss Sepp,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,26,20,,154,,Rolland Brieuc,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,27,32,,182,,Castellon Jan,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,28,47,,84,,Debruyne Ramses,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,29,29,,2,,Lipowitz Florian,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,30,30,,94,,Omrzel Jakob,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,31,35,,62,,Riccitello Matthew,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,32,31,,41,,Fortunato Lorenzo,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,33,44,,184,,Guardeño Jaume,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,34,41,,44,,Rodríguez Cristián,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,35,36,,14,,Soler Marc,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,36,34,,25,,Nordhagen Jørgen,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,37,49,,125,,Bennett George,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,38,51,,144,,Porter Rudy,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,39,37,,116,,Cepeda Jefferson Alexander,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,40,33,,142,,Double Paul,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,41,40,,51,,Landa Mikel,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,42,45,,92,,Buitrago Santiago,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,43,39,,52,,Zana Filippo,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,44,61,,122,,Gilmore Brady,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,45,21,,131,,Mas Enric,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,46,57,,212,,Díaz José Manuel,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,47,42,,183,,Berwick Sebastian,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,48,50,,201,,Agirre Jon,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,49,43,,63,,Bisiaux Léo,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,50,68,,112,,Steinhauser Georg,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,51,52,,152,,Decomble Maxime,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,52,63,,181,,Balderstone Abel,,,,,11:30:10,00:00:20
volta-a-catalunya:2026:3,3,53,48,,77,,De Plus Laurens,,,,,11:30:10,00:00:20
